# Params: min_volt -0.6 max_volt 0.8 start_volt 0.0 scan_rate 0.05 direction up num_cycles 5
Stimulation voltage (V),Measured current(A)
0.1204761904761904,1.5136203613281296e-06
0.12128205128205116,2.441353808593746e-06
0.12208791208791192,2.783150341796876e-06
0.1228937728937729,3.905746093750011e-07
0.12369963369963366,6.835430664062513e-07
0.12450549450549442,1.4647922851562498e-06
0.12531135531135518,2.294869580078128e-06
0.12611721611721594,2.3436976562500006e-06
0.12692307692307692,8.788553710937491e-07
0.12772893772893767,8.300272949218765e-07
0.12853479853479843,1.415964208984377e-06
0.1293406593406592,2.734322265625003e-06
0.13014652014651995,2.3436976562500006e-06
0.13095238095238093,1.4647922851562498e-06
0.1317582417582417,8.788553710937491e-07
0.13256410256410245,1.1229957519531268e-06
0.1333699633699632,2.783150341796876e-06
0.1341758241758242,2.2460415039062482e-06
0.13498168498168495,1.4647922851562498e-06
0.1357875457875457,1.0253395996093743e-06
0.13659340659340646,1.4647922851562498e-06
0.13739926739926722,2.5390099609375057e-06
0.1382051282051282,2.1483853515625027e-06
0.13901098901098896,1.8554168945312524e-06
0.13981684981684972,1.2206519042968722e-06
0.14062271062271048,1.2206519042968722e-06
0.14142857142857124,3.124946875000006e-06
0.14223443223443222,2.1483853515625027e-06
0.14304029304029298,2.2460415039062482e-06
0.14384615384615373,8.788553710937491e-07
0.1446520146520145,1.3183080566406317e-06
0.14545787545787547,3.027290722656254e-06
0.14626373626373623,2.3436976562500006e-06
0.147069597069597,2.3925257324218806e-06
0.14787545787545775,1.1229957519531268e-06
0.1486813186813185,1.415964208984377e-06
0.1494871794871795,3.027290722656254e-06
0.15029304029304025,2.2460415039062482e-06
0.151098901098901,2.783150341796876e-06
0.15190476190476176,8.788553710937491e-07
0.15271062271062252,1.5136203613281296e-06
0.1535164835164835,3.2714311035156313e-06
0.15432234432234426,1.7577607421875e-06
0.15512820512820502,2.929634570312501e-06
0.15593406593406578,6.835430664062513e-07
0.15673992673992676,1.415964208984377e-06
0.15754578754578752,3.2714311035156313e-06
0.15835164835164828,2.3925257324218806e-06
0.15915750915750904,2.8808064941406283e-06
0.1599633699633698,1.0253395996093743e-06
0.16076923076923078,1.6601045898437547e-06
0.16157509157509153,3.076118798828126e-06
0.1623809523809523,1.6601045898437547e-06
0.16318681318681305,2.734322265625003e-06
0.1639926739926738,7.811992187500038e-07
0.1647985347985348,1.3671361328124973e-06
0.16560439560439555,3.320259179687497e-06
0.1664102564102563,2.294869580078128e-06
0.16721611721611707,2.4901818847656257e-06
0.16802197802197782,1.3183080566406317e-06
0.1688278388278388,1.5624484375000022e-06
0.16963369963369956,3.2226030273437513e-06
0.17043956043956032,2.5390099609375057e-06
0.17124542124542108,2.3436976562500006e-06
0.17205128205128206,1.611276513671875e-06
0.17285714285714282,1.7577607421875e-06
0.17366300366300358,3.1737749511718718e-06
0.17446886446886434,2.587838037109378e-06
0.1752747252747251,2.1972134277343755e-06
0.17608058608058608,1.415964208984377e-06
0.17688644688644684,1.7089326660156203e-06
0.1776923076923076,3.320259179687497e-06
0.17849816849816835,2.587838037109378e-06
0.1793040293040291,2.2460415039062482e-06
0.1801098901098901,1.269479980468752e-06
0.18091575091575085,1.611276513671875e-06
0.1817216117216116,3.2714311035156313e-06
0.18252747252747237,2.5390099609375057e-06
0.18333333333333335,2.3925257324218806e-06
0.1841391941391941,1.5624484375000022e-06
0.18494505494505487,1.8065888183593799e-06
0.18575091575091562,3.2714311035156313e-06
0.18655677655677638,2.294869580078128e-06
0.18736263736263736,2.2460415039062482e-06
0.18816849816849812,1.5624484375000022e-06
0.18897435897435888,1.953073046874998e-06
0.18978021978021964,3.4179153320312492e-06
0.1905860805860804,2.6854941894531236e-06
0.19139194139194138,2.4901818847656257e-06
0.19219780219780214,1.8554168945312524e-06
0.1930036630036629,1.9042449707031252e-06
0.19380952380952365,3.320259179687497e-06
0.19461538461538463,2.783150341796876e-06
0.1954212454212454,2.6854941894531236e-06
0.19622710622710615,1.6601045898437547e-06
0.1970329670329669,2.0507291992187575e-06
0.19783882783882767,3.3690872558593764e-06
0.19864468864468865,2.4901818847656257e-06
0.1994505494505494,2.636666113281251e-06
0.20025641025641017,1.611276513671875e-06
0.20106227106227093,1.7577607421875e-06
0.20186813186813168,3.5643995605468743e-06
0.20267399267399266,2.783150341796876e-06
0.20347985347985342,3.076118798828126e-06
0.20428571428571418,1.3671361328124973e-06
0.20509157509157494,1.7577607421875e-06
0.2058974358974357,3.7108837890624995e-06
0.20670329670329668,2.5390099609375057e-06
0.20750915750915744,3.2226030273437513e-06
0.2083150183150182,1.074167675781254e-06
0.20912087912087896,1.9042449707031252e-06
0.20992673992673994,3.6132276367187543e-06
0.2107326007326007,2.6854941894531236e-06
0.21153846153846145,3.027290722656254e-06
0.2123443223443222,1.8065888183593799e-06
0.21315018315018297,2.0507291992187575e-06
0.21395604395604395,3.857368017578125e-06
0.2147619047619047,2.978462646484374e-06
0.21556776556776547,2.978462646484374e-06
0.21637362637362623,1.415964208984377e-06
0.21717948717948699,2.0019011230468776e-06
0.21798534798534797,3.6620557128906267e-06
0.21879120879120872,2.929634570312501e-06
0.21959706959706948,2.734322265625003e-06
0.22040293040293024,2.0507291992187575e-06
0.22120879120879122,2.099557275390623e-06
0.22201465201465198,3.7108837890624995e-06
0.22282051282051274,3.2714311035156313e-06
0.2236263736263735,2.4901818847656257e-06
0.22443223443223426,1.611276513671875e-06
0.22523809523809524,2.0507291992187575e-06
0.226043956043956,3.6132276367187543e-06
0.22684981684981675,2.978462646484374e-06
0.2276556776556775,2.587838037109378e-06
0.22846153846153827,1.415964208984377e-06
0.22926739926739925,2.099557275390623e-06
0.23007326007326,3.5155714843750016e-06
0.23087912087912077,3.027290722656254e-06
0.23168498168498153,2.3436976562500006e-06
0.2324908424908425,1.7089326660156203e-06
0.23329670329670327,2.1972134277343755e-06
0.23410256410256403,3.7108837890624995e-06
0.23490842490842478,3.2714311035156313e-06
0.23571428571428554,1.953073046874998e-06
0.23652014652014652,1.4647922851562498e-06
0.23732600732600728,2.441353808593746e-06
0.23813186813186804,3.466743408203129e-06
0.2389377289377288,3.466743408203129e-06
0.23974358974358956,1.415964208984377e-06
0.24054945054945054,1.611276513671875e-06
0.2413553113553113,2.636666113281251e-06
0.24216117216117206,3.6620557128906267e-06
0.24296703296703281,3.906196093749997e-06
0.2437728937728938,9.765115234375017e-07
0.24457875457875455,1.5136203613281296e-06
0.2453846153846153,2.4901818847656257e-06
0.24619047619047607,3.6132276367187543e-06
0.24699633699633683,3.7108837890624995e-06
0.2478021978021978,1.9526230468750327e-07
0.24860805860805857,1.7577607421875e-06
0.24941391941391933,2.8319784179687487e-06
0.2502197802197801,3.7597118652343794e-06
0.25102564102564084,3.7108837890624995e-06
0.2518315018315018,2.440903808593759e-07
0.2526373626373626,1.7089326660156203e-06
0.25344322344322334,2.8319784179687487e-06
0.2542490842490841,3.808539941406252e-06
0.25505494505494486,4.1015083984375025e-06
0.25586080586080584,2.929184570312486e-07
0.2566666666666666,1.5136203613281296e-06
0.25747252747252736,2.8319784179687487e-06
0.2582783882783881,3.6620557128906267e-06
0.2590842490842491,4.3456487792968795e-06
0.25989010989010985,-1.465342285156197e-07
0.2606959706959706,1.6601045898437547e-06
0.26150183150183137,2.8808064941406283e-06
0.26230769230769213,3.5155714843750016e-06
0.2631135531135531,4.150336474609375e-06
0.26391941391941387,4.8778076171878125e-08
0.26472527472527463,1.9042449707031252e-06
0.2655311355311354,3.027290722656254e-06
0.26633699633699615,3.5155714843750016e-06
0.2671428571428571,4.003852246093757e-06
0.2679487179487179,9.76061523437508e-08
0.26875457875457864,1.953073046874998e-06
0.2695604395604394,3.027290722656254e-06
0.2703663003663004,3.5643995605468743e-06
0.27117216117216114,3.906196093749997e-06
0.2719780219780219,-5.0000000001659824e-11
0.27278388278388266,1.9042449707031252e-06
0.2735897435897434,3.027290722656254e-06
0.2743956043956044,3.7597118652343794e-06
0.27520146520146516,4.003852246093757e-06
0.2760073260073259,2.929184570312486e-07
0.2768131868131867,2.0507291992187575e-06
0.27761904761904743,2.929634570312501e-06
0.2784249084249084,4.003852246093757e-06
0.27923076923076917,4.443304931640625e-06
0.28003663003662993,9.76061523437508e-08
0.2808424908424907,1.6601045898437547e-06
0.28164835164835167,3.076118798828126e-06
0.2824542124542124,3.808539941406252e-06
0.2832600732600732,4.540961083984377e-06
0.28406593406593394,-2.9301845703124485e-07
0.2848717948717947,2.0507291992187575e-06
0.2856776556776557,3.2226030273437513e-06
0.28648351648351644,3.808539941406252e-06
0.2872893772893772,4.3456487792968795e-06
0.28809523809523796,4.8778076171878125e-08
0.2889010989010987,2.0507291992187575e-06
0.2897069597069597,3.1737749511718718e-06
0.29051282051282046,3.906196093749997e-06
0.2913186813186812,4.150336474609375e-06
0.292124542124542,9.76061523437508e-08
0.29293040293040273,2.099557275390623e-06
0.2937362637362637,3.1737749511718718e-06
0.2945421245421245,3.7108837890624995e-06
0.29534798534798523,4.3456487792968795e-06
0.296153846153846,2.440903808593759e-07
0.29695970695970697,1.953073046874998e-06
0.29776556776556773,3.2714311035156313e-06
0.2985714285714285,3.906196093749997e-06
0.29937728937728925,4.394476855468745e-06
0.30018315018315,5.370588378906262e-07
0.300989010989011,2.0507291992187575e-06
0.30179487179487174,3.2226030273437513e-06
0.3026007326007325,4.003852246093757e-06
0.30340659340659326,4.394476855468745e-06
0.304212454212454,4.882307617187465e-07
0.305018315018315,2.1483853515625027e-06
0.30582417582417576,3.3690872558593764e-06
0.3066300366300365,4.003852246093757e-06
0.3074358974358973,4.1015083984375025e-06
0.30824175824175826,1.9526230468750327e-07
0.309047619047619,2.2460415039062482e-06
0.3098534798534798,3.5643995605468743e-06
0.31065934065934053,4.1015083984375025e-06
0.3114652014652013,4.3456487792968795e-06
0.31227106227106227,-4.883307617187497e-07
0.31307692307692303,2.0507291992187575e-06
0.3138827838827838,3.808539941406252e-06
0.31468864468864455,4.0526803222656225e-06
0.3154945054945053,4.247992626953127e-06
0.3163003663003663,-7.324711425781274e-07
0.31710622710622705,2.1972134277343755e-06
0.3179120879120878,4.150336474609375e-06
0.31871794871794856,4.0526803222656225e-06
0.31952380952380954,4.589789160156251e-06
0.3203296703296703,-9.766115234374979e-07
0.32113553113553106,1.953073046874998e-06
0.3219413919413918,4.3456487792968795e-06
0.3227472527472526,4.0526803222656225e-06
0.32355311355311356,4.589789160156251e-06
0.3243589743589743,-6.348149902343678e-07
0.3251648351648351,2.1483853515625027e-06
0.32597069597069583,4.687445312500003e-06
0.3267765567765566,4.394476855468745e-06
0.3275824175824176,4.247992626953127e-06
0.32838827838827833,4.8778076171878125e-08
0.3291941391941391,2.0019011230468776e-06
0.32999999999999985,4.540961083984377e-06
0.3308058608058606,4.931585693359373e-06
0.3316117216117216,4.247992626953127e-06
0.33241758241758235,4.882307617187465e-07
0.3332234432234431,1.7089326660156203e-06
0.33402930402930386,4.638617236328123e-06
0.33483516483516484,4.931585693359373e-06
0.3356410256410256,4.247992626953127e-06
0.33644688644688636,9.27683447265629e-07
0.3372527472527471,2.2460415039062482e-06
0.3380586080586079,4.638617236328123e-06
0.33886446886446886,4.638617236328123e-06
0.3396703296703296,3.808539941406252e-06
0.3404761904761904,1.3183080566406317e-06
0.34128205128205114,2.2460415039062482e-06
0.3420879120879119,4.492133007812505e-06
0.3428937728937729,4.980413769531253e-06
0.34369963369963363,3.7597118652343794e-06
0.3445054945054944,1.9042449707031252e-06
0.34531135531135515,2.1483853515625027e-06
0.34611721611721613,4.394476855468745e-06
0.3469230769230769,5.224554150390631e-06
0.34772893772893765,3.808539941406252e-06
0.3485347985347984,2.8319784179687487e-06
0.34934065934065917,1.8065888183593799e-06
0.35014652014652015,4.394476855468745e-06
0.3509523809523809,5.468694531250001e-06
0.35175824175824166,3.6620557128906267e-06
0.3525641025641024,3.906196093749997e-06
0.3533699633699632,2.0507291992187575e-06
0.35417582417582416,4.150336474609375e-06
0.3549816849816849,5.2733822265625035e-06
0.3557875457875457,2.783150341796876e-06
0.35659340659340644,4.247992626953127e-06
0.3573992673992674,2.0019011230468776e-06
0.3582051282051282,3.857368017578125e-06
0.35901098901098893,6.2011156738281265e-06
0.3598168498168497,2.3925257324218806e-06
0.36062271062271045,4.247992626953127e-06
0.36142857142857143,1.611276513671875e-06
0.3622344322344322,3.466743408203129e-06
0.36304029304029295,6.3964279785156245e-06
0.3638461538461537,2.0019011230468776e-06
0.36465201465201447,4.003852246093757e-06
0.36545787545787545,2.099557275390623e-06
0.3662637362637362,3.5155714843750016e-06
0.36706959706959696,6.054631445312502e-06
0.3678754578754577,1.7089326660156203e-06
0.3686813186813187,3.5155714843750016e-06
0.36948717948717946,2.2460415039062482e-06
0.3702930402930402,3.2714311035156313e-06
0.371098901098901,6.347599902343752e-06
0.37190476190476174,6.835430664062513e-07
0.3727106227106227,2.978462646484374e-06
0.3735164835164835,1.5624484375000022e-06
0.37432234432234424,3.027290722656254e-06
0.375128205128205,5.322210302734376e-06
0.37593406593406575,4.3940268554688087e-07
0.37673992673992673,2.1483853515625027e-06
0.3775457875457875,2.0507291992187575e-06
0.37835164835164825,3.124946875000006e-06
0.379157509157509,5.2733822265625035e-06
0.37996336996336977,4.882307617187465e-07
0.38076923076923075,2.0507291992187575e-06
0.3815750915750915,1.8554168945312524e-06
0.38238095238095227,3.3690872558593764e-06
0.383186813186813,5.2733822265625035e-06
0.383992673992674,5.85886914062506e-07
0.38479853479853476,2.1972134277343755e-06
0.3856043956043955,1.5624484375000022e-06
0.3864102564102563,3.906196093749997e-06
0.38721611721611704,4.882757617187501e-06
0.388021978021978,1.0253395996093743e-06
0.3888278388278388,2.0019011230468776e-06
0.38963369963369954,1.9042449707031252e-06
0.3904395604395603,4.247992626953127e-06
0.39124542124542105,4.296820703125e-06
0.39205128205128204,1.1718238281249994e-06
0.3928571428571428,1.8065888183593799e-06
0.39366300366300355,1.8065888183593799e-06
0.3944688644688643,4.540961083984377e-06
0.3952747252747253,4.247992626953127e-06
0.39608058608058605,1.7577607421875e-06
0.3968864468864468,1.4647922851562498e-06
0.39769230769230757,2.099557275390623e-06
0.3984981684981683,4.736273388671875e-06
0.3993040293040293,4.296820703125e-06
0.40010989010989007,2.0507291992187575e-06
0.4009157509157508,1.4647922851562498e-06
0.4017216117216116,1.8554168945312524e-06
0.40252747252747234,5.419866455078128e-06
0.4033333333333333,4.296820703125e-06
0.4041391941391941,2.587838037109378e-06
0.40494505494505484,1.6601045898437547e-06
0.4057509157509156,1.611276513671875e-06
0.4065567765567766,4.931585693359373e-06
0.40736263736263734,4.199164550781255e-06
0.4081684981684981,3.2714311035156313e-06
0.40897435897435885,1.5136203613281296e-06
0.4097802197802196,2.2460415039062482e-06
0.4105860805860806,5.517522607421874e-06
0.41139194139194135,3.906196093749997e-06
0.4121978021978021,4.296820703125e-06
0.41300366300366287,1.1229957519531268e-06
0.4138095238095236,2.2460415039062482e-06
0.4146153846153846,6.152287597656254e-06
0.41542124542124537,4.247992626953127e-06
0.4162271062271061,4.7851014648437485e-06
0.4170329670329669,1.269479980468752e-06
0.41783882783882764,2.734322265625003e-06
0.4186446886446886,6.640568359375002e-06
0.4194505494505494,3.808539941406252e-06
0.42025641025641014,4.7851014648437485e-06
0.4210622710622709,1.2206519042968722e-06
0.4218681318681319,2.8319784179687487e-06
0.42267399267399264,6.640568359375002e-06
0.4234798534798534,4.199164550781255e-06
0.42428571428571416,4.736273388671875e-06
0.4250915750915749,1.074167675781254e-06
0.4258974358974359,2.8319784179687487e-06
0.42670329670329665,6.4452560546875044e-06
0.4275091575091574,4.247992626953127e-06
0.42831501831501817,4.492133007812505e-06
0.42912087912087893,1.415964208984377e-06
0.4299267399267399,3.1737749511718718e-06
0.43073260073260067,6.24994375e-06
0.4315384615384614,4.199164550781255e-06
0.4323443223443222,3.906196093749997e-06
0.43315018315018317,1.611276513671875e-06
0.4339560439560439,3.1737749511718718e-06
0.4347619047619047,6.103459521484374e-06
0.43556776556776544,4.150336474609375e-06
0.4363736263736262,3.7108837890624995e-06
0.4371794871794872,1.5624484375000022e-06
0.43798534798534794,3.4179153320312492e-06
0.4387912087912087,5.712834912109379e-06
0.43959706959706946,4.638617236328123e-06
0.4404029304029302,3.466743408203129e-06
0.4412087912087912,1.7577607421875e-06
0.44201465201465195,2.929634570312501e-06
0.4428205128205127,5.2733822265625035e-06
0.44362637362637347,4.687445312500003e-06
0.44443223443223445,3.2714311035156313e-06
0.4452380952380952,2.0019011230468776e-06
0.44604395604395597,3.5643995605468743e-06
0.44684981684981673,4.736273388671875e-06
0.4476556776556775,4.540961083984377e-06
0.44846153846153847,3.2226030273437513e-06
0.4492673992673992,1.7577607421875e-06
0.45007326007326,3.3690872558593764e-06
0.45087912087912074,4.3456487792968795e-06
0.4516849816849815,5.0292418457031256e-06
0.4524908424908425,3.4179153320312492e-06
0.45329670329670324,2.0019011230468776e-06
0.454102564102564,3.7108837890624995e-06
0.45490842490842476,3.906196093749997e-06
0.4557142857142855,5.2733822265625035e-06
0.4565201465201465,4.003852246093757e-06
0.45732600732600726,2.0019011230468776e-06
0.458131868131868,3.7108837890624995e-06
0.4589377289377288,3.5155714843750016e-06
0.45974358974358975,4.980413769531253e-06
0.4605494505494505,3.6132276367187543e-06
0.46135531135531127,1.7577607421875e-06
0.46216117216117203,3.5155714843750016e-06
0.4629670329670328,3.2226030273437513e-06
0.46377289377289377,4.833929541015628e-06
0.4645787545787545,3.857368017578125e-06
0.4653846153846153,2.0507291992187575e-06
0.46619047619047604,3.955024169921877e-06
0.4669963369963368,3.1737749511718718e-06
0.4678021978021978,4.931585693359373e-06
0.46860805860805854,3.808539941406252e-06
0.4694139194139193,2.1483853515625027e-06
0.47021978021978006,3.955024169921877e-06
0.47102564102564104,3.2226030273437513e-06
0.4718315018315018,5.175726074218751e-06
0.47263736263736256,4.003852246093757e-06
0.4734432234432233,2.0019011230468776e-06
0.4742490842490841,3.466743408203129e-06
0.47505494505494505,3.320259179687497e-06
0.4758608058608058,5.126897998046871e-06
0.47666666666666657,3.955024169921877e-06
0.47747252747252733,2.3925257324218806e-06
0.4782783882783881,3.7597118652343794e-06
0.47908424908424907,3.6620557128906267e-06
0.47989010989010983,4.443304931640625e-06
0.4806959706959706,4.003852246093757e-06
0.48150183150183135,2.294869580078128e-06
0.4823076923076923,3.6620557128906267e-06
0.4831135531135531,3.906196093749997e-06
0.48391941391941384,4.882757617187501e-06
0.4847252747252746,4.1015083984375025e-06
0.48553113553113536,2.294869580078128e-06
0.48633699633699634,3.4179153320312492e-06
0.4871428571428571,4.0526803222656225e-06
0.48794871794871786,4.882757617187501e-06
0.4887545787545786,3.955024169921877e-06
0.4895604395604394,2.734322265625003e-06
0.49036630036630036,2.8808064941406283e-06
0.4911721611721611,4.247992626953127e-06
0.4919780219780219,4.736273388671875e-06
0.49278388278388263,3.906196093749997e-06
0.4935897435897436,2.587838037109378e-06
0.49439560439560437,3.5643995605468743e-06
0.49520146520146513,4.931585693359373e-06
0.4960073260073259,4.931585693359373e-06
0.49681318681318665,3.955024169921877e-06
0.4976190476190476,2.6854941894531236e-06
0.4984249084249084,2.8808064941406283e-06
0.49923076923076914,5.761662988281252e-06
0.5000366300366299,4.931585693359373e-06
0.5008424908424907,3.6132276367187543e-06
0.5016483516483516,2.978462646484374e-06
0.5024542124542124,2.929634570312501e-06
0.5032600732600732,6.4452560546875044e-06
0.5040659340659339,5.0780699218750055e-06
0.5048717948717947,3.5643995605468743e-06
0.5056776556776557,2.441353808593746e-06
0.5064835164835164,2.4901818847656257e-06
0.5072893772893772,7.1288491210937505e-06
0.5080952380952379,4.736273388671875e-06
0.5089010989010989,3.2714311035156313e-06
0.5097069597069597,2.929634570312501e-06
0.5105128205128204,3.076118798828126e-06
0.5113186813186812,7.617129882812499e-06
0.512124542124542,5.126897998046871e-06
0.5129304029304029,2.978462646484374e-06
0.5137362637362637,2.587838037109378e-06
0.5145421245421244,2.587838037109378e-06
0.5153479853479852,7.665957958984379e-06
0.516153846153846,4.736273388671875e-06
0.5169597069597069,2.734322265625003e-06
0.5177655677655677,3.027290722656254e-06
0.5185714285714285,2.6854941894531236e-06
0.5193772893772892,7.861270263671877e-06
0.5201831501831502,4.7851014648437485e-06
0.520989010989011,2.636666113281251e-06
0.5217948717948717,2.734322265625003e-06
0.5226007326007325,2.636666113281251e-06
0.5234065934065932,7.519473730468753e-06
0.5242124542124542,4.833929541015628e-06
0.525018315018315,2.441353808593746e-06
0.5258241758241757,2.8808064941406283e-06
0.5266300366300365,2.978462646484374e-06
0.5274358974358972,6.884708740234373e-06
0.5282417582417582,4.638617236328123e-06
0.529047619047619,2.3925257324218806e-06
0.5298534798534797,3.027290722656254e-06
0.5306593406593405,3.027290722656254e-06
0.5314652014652015,6.933536816406253e-06
0.5322710622710622,4.492133007812505e-06
0.533076923076923,2.636666113281251e-06
0.5338827838827838,2.734322265625003e-06
0.5346886446886445,3.076118798828126e-06
0.5354945054945055,6.982364892578125e-06
0.5363003663003663,4.833929541015628e-06
0.537106227106227,2.3925257324218806e-06
0.5379120879120878,2.6854941894531236e-06
0.5387179487179485,3.027290722656254e-06
0.5395238095238095,6.689396435546882e-06
