# Params: min_volt -0.6 max_volt 0.8 start_volt 0.0 scan_rate 0.1 direction down num_cycles 5
Stimulation voltage (V),Measured current(A)
0.20106227106227115,4.003952246093753e-06
0.2018681318681319,4.003952246093753e-06
0.20267399267399266,4.003952246093753e-06
0.20347985347985365,4.003952246093753e-06
0.2042857142857144,4.1504364746093784e-06
0.20509157509157516,4.003952246093753e-06
0.20589743589743592,3.9062960937500006e-06
0.20670329670329668,4.296920703124996e-06
0.20750915750915766,4.0527803222656185e-06
0.20831501831501842,4.248092626953124e-06
0.20912087912087918,3.9062960937500006e-06
0.20992673992673994,4.003952246093753e-06
0.21073260073260092,4.248092626953124e-06
0.21153846153846168,4.0527803222656185e-06
0.21234432234432243,4.199264550781244e-06
0.2131501831501832,4.003952246093753e-06
0.21395604395604395,3.955124169921874e-06
0.21476190476190493,4.199264550781244e-06
0.2155677655677657,4.1504364746093784e-06
0.21637362637362645,4.248092626953124e-06
0.2171794871794872,4.1504364746093784e-06
0.21798534798534797,4.003952246093753e-06
0.21879120879120895,4.248092626953124e-06
0.2195970695970697,4.1016083984374985e-06
0.22040293040293046,4.199264550781244e-06
0.22120879120879122,4.394576855468749e-06
0.2220146520146522,3.955124169921874e-06
0.22282051282051296,4.345748779296876e-06
0.22362637362637372,4.0527803222656185e-06
0.22443223443223448,4.199264550781244e-06
0.22523809523809524,4.345748779296876e-06
0.22604395604395622,4.8340295410156245e-06
0.22684981684981698,4.443404931640621e-06
0.22765567765567774,4.1504364746093784e-06
0.2284615384615385,4.199264550781244e-06
0.22926739926739925,4.248092626953124e-06
0.23007326007326023,4.199264550781244e-06
0.230879120879121,4.1016083984374985e-06
0.23168498168498175,4.0527803222656185e-06
0.2324908424908425,4.1016083984374985e-06
0.2332967032967035,4.394576855468749e-06
0.23410256410256425,4.199264550781244e-06
0.234908424908425,4.492233007812501e-06
0.23571428571428577,4.199264550781244e-06
0.23652014652014652,4.394576855468749e-06
0.2373260073260075,4.296920703124996e-06
0.23813186813186826,4.199264550781244e-06
0.23893772893772902,4.394576855468749e-06
0.23974358974358978,4.199264550781244e-06
0.24054945054945054,4.492233007812501e-06
0.24135531135531152,4.443404931640621e-06
0.24216117216117228,4.1504364746093784e-06
0.24296703296703304,4.394576855468749e-06
0.2437728937728938,4.248092626953124e-06
0.24457875457875478,4.296920703124996e-06
0.24538461538461553,4.394576855468749e-06
0.2461904761904763,4.248092626953124e-06
0.24699633699633705,4.443404931640621e-06
0.2478021978021978,4.296920703124996e-06
0.2486080586080588,4.541061083984374e-06
0.24941391941391955,4.394576855468749e-06
0.2502197802197803,4.199264550781244e-06
0.25102564102564107,4.492233007812501e-06
0.2518315018315018,4.1504364746093784e-06
0.2526373626373628,4.345748779296876e-06
0.25344322344322356,4.345748779296876e-06
0.2542490842490843,4.1016083984374985e-06
0.2550549450549451,4.345748779296876e-06
0.25586080586080584,4.345748779296876e-06
0.2566666666666668,4.296920703124996e-06
0.2574725274725276,4.443404931640621e-06
0.25827838827838834,4.1016083984374985e-06
0.2590842490842491,4.443404931640621e-06
0.2598901098901101,4.638717236328127e-06
0.26069597069597084,4.687545312499999e-06
0.2615018315018316,4.394576855468749e-06
0.26230769230769235,4.003952246093753e-06
0.2631135531135531,4.492233007812501e-06
0.2639194139194141,4.443404931640621e-06
0.26472527472527485,4.345748779296876e-06
0.2655311355311356,4.7852014648437445e-06
0.26633699633699637,4.345748779296876e-06
0.2671428571428571,4.541061083984374e-06
0.2679487179487181,4.248092626953124e-06
0.26875457875457887,4.296920703124996e-06
0.2695604395604396,4.296920703124996e-06
0.2703663003663004,4.199264550781244e-06
0.27117216117216136,4.492233007812501e-06
0.2719780219780221,4.199264550781244e-06
0.2727838827838829,4.492233007812501e-06
0.27358974358974364,4.443404931640621e-06
0.2743956043956044,4.199264550781244e-06
0.2752014652014654,4.541061083984374e-06
0.27600732600732614,4.394576855468749e-06
0.2768131868131869,4.296920703124996e-06
0.27761904761904765,4.638717236328127e-06
0.2784249084249084,4.345748779296876e-06
0.2792307692307694,4.492233007812501e-06
0.28003663003663015,4.394576855468749e-06
0.2808424908424909,4.443404931640621e-06
0.28164835164835167,4.394576855468749e-06
0.28245421245421265,4.443404931640621e-06
0.2832600732600734,4.394576855468749e-06
0.28406593406593417,4.394576855468749e-06
0.2848717948717949,4.345748779296876e-06
0.2856776556776557,4.687545312499999e-06
0.28648351648351666,4.394576855468749e-06
0.2872893772893774,4.492233007812501e-06
0.2880952380952382,4.492233007812501e-06
0.28890109890109894,4.345748779296876e-06
0.2897069597069597,4.736373388671872e-06
0.2905128205128207,4.492233007812501e-06
0.29131868131868144,4.7852014648437445e-06
0.2921245421245422,4.589889160156247e-06
0.29293040293040296,4.443404931640621e-06
0.2937362637362637,4.687545312499999e-06
0.2945421245421247,4.443404931640621e-06
0.29534798534798545,4.492233007812501e-06
0.2961538461538462,4.443404931640621e-06
0.29695970695970697,4.443404931640621e-06
0.29776556776556795,4.736373388671872e-06
0.2985714285714287,4.541061083984374e-06
0.29937728937728947,4.589889160156247e-06
0.3001831501831502,5.126997998046875e-06
0.300989010989011,4.541061083984374e-06
0.30179487179487197,4.541061083984374e-06
0.3026007326007327,4.394576855468749e-06
0.3034065934065935,4.541061083984374e-06
0.30421245421245424,4.589889160156247e-06
0.305018315018315,4.736373388671872e-06
0.305824175824176,4.638717236328127e-06
0.30663003663003674,4.492233007812501e-06
0.3074358974358975,4.589889160156247e-06
0.30824175824175826,4.687545312499999e-06
0.30904761904761924,4.589889160156247e-06
0.30985347985348,4.638717236328127e-06
0.31065934065934075,4.541061083984374e-06
0.3114652014652015,4.589889160156247e-06
0.31227106227106227,4.8340295410156245e-06
0.31307692307692325,4.443404931640621e-06
0.313882783882784,4.687545312499999e-06
0.31468864468864477,4.492233007812501e-06
0.31549450549450553,4.394576855468749e-06
0.3163003663003663,4.736373388671872e-06
0.31710622710622727,4.443404931640621e-06
0.317912087912088,4.638717236328127e-06
0.3187179487179488,4.541061083984374e-06
0.31952380952380954,4.492233007812501e-06
0.3203296703296705,4.736373388671872e-06
0.3211355311355313,4.345748779296876e-06
0.32194139194139204,4.541061083984374e-06
0.3227472527472528,4.8340295410156245e-06
0.32355311355311356,4.589889160156247e-06
0.32435897435897454,4.638717236328127e-06
0.3251648351648353,4.492233007812501e-06
0.32597069597069606,4.589889160156247e-06
0.3267765567765568,4.687545312499999e-06
0.3275824175824176,4.492233007812501e-06
0.32838827838827855,4.589889160156247e-06
0.3291941391941393,4.443404931640621e-06
0.33000000000000007,4.736373388671872e-06
0.33080586080586083,4.541061083984374e-06
0.3316117216117216,4.541061083984374e-06
0.33241758241758257,4.736373388671872e-06
0.3332234432234433,4.541061083984374e-06
0.3340293040293041,4.882857617187504e-06
0.33483516483516484,4.687545312499999e-06
0.3356410256410258,4.541061083984374e-06
0.3364468864468866,4.638717236328127e-06
0.33725274725274734,4.589889160156247e-06
0.3380586080586081,4.7852014648437445e-06
0.33886446886446886,4.541061083984374e-06
0.33967032967032984,4.638717236328127e-06
0.3404761904761906,4.687545312499999e-06
0.34128205128205136,4.589889160156247e-06
0.3420879120879121,4.638717236328127e-06
0.3428937728937729,4.638717236328127e-06
0.34369963369963386,4.541061083984374e-06
0.3445054945054946,3.8574680175781206e-06
0.3453113553113554,4.492233007812501e-06
0.34611721611721613,4.7852014648437445e-06
0.3469230769230771,4.638717236328127e-06
0.34772893772893787,4.589889160156247e-06
0.34853479853479863,4.638717236328127e-06
0.3493406593406594,4.492233007812501e-06
0.35014652014652015,4.931685693359369e-06
0.3509523809523811,4.638717236328127e-06
0.35175824175824166,4.589889160156247e-06
0.35256410256410264,4.589889160156247e-06
0.3533699633699636,4.589889160156247e-06
0.35417582417582416,4.687545312499999e-06
0.35498168498168514,4.736373388671872e-06
0.3557875457875457,4.687545312499999e-06
0.35659340659340666,4.931685693359369e-06
0.35739926739926764,4.638717236328127e-06
0.3582051282051282,4.687545312499999e-06
0.35901098901098916,4.736373388671872e-06
0.3598168498168497,4.687545312499999e-06
0.3606227106227107,4.882857617187504e-06
0.36142857142857165,4.638717236328127e-06
0.3622344322344322,4.8340295410156245e-06
0.36304029304029317,4.736373388671872e-06
0.36384615384615415,4.687545312499999e-06
0.3646520146520147,4.736373388671872e-06
0.36545787545787567,4.589889160156247e-06
0.3662637362637362,4.736373388671872e-06
0.3670695970695972,4.736373388671872e-06
0.36787545787545817,4.687545312499999e-06
0.3686813186813187,4.638717236328127e-06
0.3694871794871797,4.638717236328127e-06
0.3702930402930402,4.980513769531249e-06
0.3710989010989012,4.736373388671872e-06
0.3719047619047622,4.541061083984374e-06
0.3727106227106227,4.687545312499999e-06
0.3735164835164837,4.589889160156247e-06
0.37432234432234424,4.8340295410156245e-06
0.3751282051282052,4.8340295410156245e-06
0.3759340659340662,4.589889160156247e-06
0.37673992673992673,4.736373388671872e-06
0.3775457875457877,4.687545312499999e-06
0.37835164835164825,4.7852014648437445e-06
0.37915750915750923,5.029341845703122e-06
0.3799633699633702,4.736373388671872e-06
0.38076923076923075,4.8340295410156245e-06
0.38157509157509173,4.541061083984374e-06
0.38238095238095227,4.638717236328127e-06
0.38318681318681325,4.7852014648437445e-06
0.3839926739926742,4.1504364746093784e-06
0.38479853479853476,4.7852014648437445e-06
0.38560439560439574,4.541061083984374e-06
0.3864102564102563,4.736373388671872e-06
0.38721611721611726,4.7852014648437445e-06
0.38802197802197824,4.394576855468749e-06
0.3888278388278388,4.736373388671872e-06
0.38963369963369976,4.687545312499999e-06
0.39043956043956074,4.687545312499999e-06
0.3912454212454213,4.638717236328127e-06
0.39205128205128226,4.345748779296876e-06
0.3928571428571428,4.736373388671872e-06
0.3936630036630038,4.589889160156247e-06
0.39446886446886475,4.7852014648437445e-06
0.3952747252747253,4.638717236328127e-06
0.39608058608058627,4.589889160156247e-06
0.3968864468864468,4.882857617187504e-06
0.3976923076923078,4.541061083984374e-06
0.39849816849816877,4.589889160156247e-06
0.3993040293040293,4.736373388671872e-06
0.4001098901098903,4.589889160156247e-06
0.4009157509157508,4.7852014648437445e-06
0.4017216117216118,4.589889160156247e-06
0.4025274725274728,4.589889160156247e-06
0.4033333333333333,4.931685693359369e-06
0.4041391941391943,4.492233007812501e-06
0.40494505494505484,4.687545312499999e-06
0.4057509157509158,4.882857617187504e-06
0.4065567765567768,4.589889160156247e-06
0.40736263736263734,4.736373388671872e-06
0.4081684981684983,4.687545312499999e-06
0.40897435897435885,4.8340295410156245e-06
0.40978021978021983,4.7852014648437445e-06
0.4105860805860808,4.589889160156247e-06
0.41139194139194135,4.638717236328127e-06
0.41219780219780233,4.736373388671872e-06
0.41300366300366287,4.589889160156247e-06
0.41380952380952385,5.029341845703122e-06
0.41461538461538483,4.638717236328127e-06
0.41542124542124537,4.7852014648437445e-06
0.41622710622710635,4.687545312499999e-06
0.4170329670329673,4.589889160156247e-06
0.41783882783882786,4.638717236328127e-06
0.41864468864468884,5.224654150390627e-06
0.4194505494505494,4.931685693359369e-06
0.42025641025641036,4.541061083984374e-06
0.42106227106227134,4.589889160156247e-06
0.4218681318681319,4.736373388671872e-06
0.42267399267399286,4.638717236328127e-06
0.4234798534798534,4.882857617187504e-06
0.4242857142857144,4.7852014648437445e-06
0.42509157509157536,4.638717236328127e-06
0.4258974358974359,4.7852014648437445e-06
0.4267032967032969,4.687545312499999e-06
0.4275091575091574,4.931685693359369e-06
0.4283150183150184,4.589889160156247e-06
0.4291208791208794,4.687545312499999e-06
0.4299267399267399,4.980513769531249e-06
0.4307326007326009,4.687545312499999e-06
0.4315384615384614,4.7852014648437445e-06
0.4323443223443224,4.638717236328127e-06
0.4331501831501834,4.8340295410156245e-06
0.4339560439560439,4.736373388671872e-06
0.4347619047619049,4.638717236328127e-06
0.43556776556776544,4.736373388671872e-06
0.4363736263736264,4.687545312499999e-06
0.4371794871794874,4.931685693359369e-06
0.43798534798534794,4.736373388671872e-06
0.4387912087912089,4.638717236328127e-06
0.4395970695970699,4.7852014648437445e-06
0.44040293040293044,4.687545312499999e-06
0.4412087912087914,4.736373388671872e-06
0.44201465201465195,4.8340295410156245e-06
0.44282051282051293,4.736373388671872e-06
0.4436263736263739,4.882857617187504e-06
0.44443223443223445,4.687545312499999e-06
0.44523809523809543,4.7852014648437445e-06
0.44604395604395597,4.882857617187504e-06
0.44684981684981695,4.687545312499999e-06
0.44765567765567793,4.7852014648437445e-06
0.44846153846153847,4.7852014648437445e-06
0.44926739926739945,4.687545312499999e-06
0.45007326007326,4.7852014648437445e-06
0.45087912087912096,4.736373388671872e-06
0.45168498168498195,4.736373388671872e-06
0.4524908424908425,4.7852014648437445e-06
0.45329670329670346,5.5176226074218705e-06
0.454102564102564,4.7852014648437445e-06
0.454908424908425,4.492233007812501e-06
0.45571428571428596,4.7852014648437445e-06
0.4565201465201465,4.931685693359369e-06
0.4573260073260075,4.736373388671872e-06
0.458131868131868,4.589889160156247e-06
0.458937728937729,4.541061083984374e-06
0.45974358974359,4.8340295410156245e-06
0.4605494505494505,4.687545312499999e-06
0.4613553113553115,4.736373388671872e-06
0.46216117216117203,4.931685693359369e-06
0.462967032967033,4.638717236328127e-06
0.463772893772894,4.931685693359369e-06
0.4645787545787545,4.882857617187504e-06
0.4653846153846155,4.736373388671872e-06
0.4661904761904765,4.8340295410156245e-06
0.466996336996337,4.8340295410156245e-06
0.467802197802198,5.029341845703122e-06
0.46860805860805854,4.687545312499999e-06
0.4694139194139195,4.8340295410156245e-06
0.4702197802197805,4.980513769531249e-06
0.47102564102564104,4.8340295410156245e-06
0.471831501831502,4.980513769531249e-06
0.47263736263736256,4.7852014648437445e-06
0.47344322344322354,4.687545312499999e-06
0.4742490842490845,4.7852014648437445e-06
0.47505494505494505,4.7852014648437445e-06
0.47586080586080604,4.7852014648437445e-06
0.47666666666666657,4.931685693359369e-06
0.47747252747252755,4.7852014648437445e-06
0.47827838827838853,4.8340295410156245e-06
0.47908424908424907,4.7852014648437445e-06
0.47989010989011005,4.931685693359369e-06
0.4806959706959706,4.7852014648437445e-06
0.48150183150183157,4.882857617187504e-06
0.48230769230769255,4.931685693359369e-06
0.4831135531135531,4.7852014648437445e-06
0.48391941391941407,4.882857617187504e-06
0.4847252747252746,4.7852014648437445e-06
0.4855311355311356,4.736373388671872e-06
0.48633699633699656,5.0781699218750015e-06
0.4871428571428571,4.882857617187504e-06
0.4879487179487181,4.7852014648437445e-06
0.48875457875457906,4.980513769531249e-06
0.4895604395604396,4.882857617187504e-06
0.4903663003663006,4.980513769531249e-06
0.4911721611721611,4.882857617187504e-06
0.4919780219780221,4.736373388671872e-06
0.4927838827838831,5.957075292968752e-06
0.4935897435897436,4.7852014648437445e-06
0.4943956043956046,4.980513769531249e-06
0.49520146520146513,4.8340295410156245e-06
0.4960073260073261,4.687545312499999e-06
0.4968131868131871,5.0781699218750015e-06
0.4976190476190476,4.345748779296876e-06
0.4984249084249086,4.931685693359369e-06
0.49923076923076914,4.882857617187504e-06
0.5000366300366301,4.882857617187504e-06
0.5008424908424911,4.931685693359369e-06
0.5016483516483516,4.8340295410156245e-06
0.5024542124542126,4.931685693359369e-06
0.5032600732600732,4.980513769531249e-06
0.5040659340659341,5.0781699218750015e-06
0.5048717948717951,5.029341845703122e-06
0.5056776556776557,4.736373388671872e-06
0.5064835164835166,4.931685693359369e-06
0.5072893772893772,4.980513769531249e-06
0.5080952380952382,5.175826074218747e-06
0.5089010989010991,5.0781699218750015e-06
0.5097069597069597,4.931685693359369e-06
0.5105128205128207,4.980513769531249e-06
0.5113186813186812,4.8340295410156245e-06
0.5121245421245422,4.931685693359369e-06
0.5129304029304032,4.980513769531249e-06
0.5137362637362637,4.931685693359369e-06
0.5145421245421247,5.029341845703122e-06
0.5153479853479856,4.931685693359369e-06
0.5161538461538462,5.126997998046875e-06
0.5169597069597072,5.0781699218750015e-06
0.5177655677655677,4.8340295410156245e-06
0.5185714285714287,4.980513769531249e-06
0.5193772893772897,5.029341845703122e-06
0.5201831501831502,4.980513769531249e-06
0.5209890109890112,5.029341845703122e-06
0.5217948717948717,4.736373388671872e-06
0.5226007326007327,5.0781699218750015e-06
0.5234065934065937,4.980513769531249e-06
0.5242124542124542,4.931685693359369e-06
0.5250183150183152,4.980513769531249e-06
0.5258241758241757,4.7852014648437445e-06
0.5266300366300367,4.980513769531249e-06
0.5274358974358977,5.126997998046875e-06
0.5282417582417582,4.931685693359369e-06
0.5290476190476192,5.175826074218747e-06
0.5298534798534797,4.8340295410156245e-06
0.5306593406593407,5.175826074218747e-06
0.5314652014652017,4.8340295410156245e-06
0.5322710622710622,5.468794531249997e-06
0.5330769230769232,5.0781699218750015e-06
0.5338827838827838,5.175826074218747e-06
0.5346886446886447,5.224654150390627e-06
0.5354945054945057,5.029341845703122e-06
0.5363003663003663,5.0781699218750015e-06
0.5371062271062272,5.126997998046875e-06
0.5379120879120878,5.0781699218750015e-06
0.5387179487179488,5.126997998046875e-06
0.5395238095238097,5.0781699218750015e-06
0.5403296703296703,5.0781699218750015e-06
0.5411355311355313,5.126997998046875e-06
